promo_id,sku_id,retailer_id,start_date,end_date,promo_type,discount_pct,incremental_units,incremental_dollars,lift_pct
PRM-001376,SKU-0024,RET-011,2024-12-07,2024-12-13,TPR,10.0,936,2809.23,38.2
PRM-001377,SKU-0024,RET-003,2024-12-07,2024-12-13,TPR,10.0,2245,6372.5,33.8
PRM-001378,SKU-0024,RET-006,2024-12-14,2024-12-20,TPR,20.0,606,1571.16,69.2
PRM-001379,SKU-0024,RET-001,2024-12-14,2024-12-20,TPR,20.0,10182,24401.53,76.0
PRM-001380,SKU-0024,RET-003,2024-12-14,2024-12-20,TPR,20.0,5270,13299.78,76.0
PRM-001381,SKU-0024,RET-005,2024-12-14,2024-12-20,TPR,20.0,2138,5587.44,82.0
PRM-001382,SKU-0025,RET-001,2023-02-04,2023-02-10,TPR,15.0,2359,4881.17,39.5
PRM-001383,SKU-0025,RET-002,2023-02-04,2023-02-10,TPR,15.0,1096,3042.27,59.8
PRM-001384,SKU-0025,RET-007,2023-02-11,2023-02-17,Display,30.0,1888,3549.9,125.8
PRM-001385,SKU-0025,RET-009,2023-02-11,2023-02-17,Display,30.0,4293,8760.55,115.7
PRM-001386,SKU-0025,RET-001,2023-04-29,2023-05-05,Feature & Display,10.0,1970,5236.97,33.8
PRM-001387,SKU-0025,RET-006,2023-04-29,2023-05-05,Feature & Display,10.0,107,302.81,29.8
PRM-001388,SKU-0025,RET-011,2023-04-29,2023-05-05,Feature & Display,10.0,378,1136.68,39.8
PRM-001389,SKU-0025,RET-002,2023-04-29,2023-05-05,Feature & Display,10.0,572,1389.68,26.6
PRM-001390,SKU-0025,RET-005,2023-06-10,2023-06-16,TPR,15.0,497,1320.51,54.4
PRM-001391,SKU-0025,RET-009,2023-06-10,2023-06-16,TPR,15.0,2382,6439.41,56.3
PRM-001392,SKU-0025,RET-001,2023-06-17,2023-06-23,Feature & Display,30.0,5266,6976.98,75.2
PRM-001393,SKU-0025,RET-006,2023-06-17,2023-06-23,Feature & Display,30.0,370,743.47,100.7
PRM-001394,SKU-0025,RET-008,2023-06-17,2023-06-23,Feature & Display,30.0,1077,1396.18,77.9
PRM-001395,SKU-0025,RET-002,2023-06-17,2023-06-23,Feature & Display,30.0,1985,4065.89,116.4
PRM-001396,SKU-0025,RET-001,2023-08-05,2023-08-11,Display,20.0,3404,7603.94,68.4
PRM-001397,SKU-0025,RET-007,2023-08-05,2023-08-11,Display,20.0,1186,2470.73,69.3
PRM-001398,SKU-0025,RET-007,2023-08-26,2023-09-01,TPR,10.0,380,826.17,27.3
PRM-001399,SKU-0025,RET-005,2023-08-26,2023-09-01,TPR,10.0,246,709.6,36.2
PRM-001400,SKU-0025,RET-009,2023-08-26,2023-09-01,TPR,10.0,1184,3158.44,30.9
PRM-001401,SKU-0025,RET-002,2023-08-26,2023-09-01,TPR,10.0,456,1186.56,29.6
PRM-001402,SKU-0025,RET-011,2023-10-21,2023-10-27,TPR,30.0,759,1244.34,86.7
PRM-001403,SKU-0025,RET-009,2023-10-21,2023-10-27,TPR,30.0,4244,8642.63,115.3
PRM-001404,SKU-0025,RET-002,2023-10-21,2023-10-27,TPR,30.0,1686,3501.1,119.3
PRM-001405,SKU-0025,RET-006,2023-11-11,2023-11-17,TPR,25.0,270,664.94,97.3
PRM-001406,SKU-0025,RET-005,2023-11-11,2023-11-17,TPR,25.0,623,1212.36,75.9
PRM-001407,SKU-0025,RET-008,2023-11-11,2023-11-17,TPR,25.0,877,1819.27,101.4
PRM-001408,SKU-0025,RET-002,2023-11-11,2023-11-17,TPR,25.0,1544,3535.22,97.9
PRM-001409,SKU-0025,RET-001,2024-01-27,2024-02-02,TPR,20.0,3380,7384.46,66.0
PRM-001410,SKU-0025,RET-007,2024-01-27,2024-02-02,TPR,20.0,1085,2121.53,62.5
PRM-001411,SKU-0025,RET-005,2024-01-27,2024-02-02,TPR,20.0,543,1013.08,50.3
PRM-001412,SKU-0025,RET-002,2024-01-27,2024-02-02,TPR,20.0,1209,3133.61,83.3
PRM-001413,SKU-0025,RET-007,2024-02-03,2024-02-09,Feature & Display,25.0,1661,3253.93,92.9
PRM-001414,SKU-0025,RET-008,2024-02-10,2024-02-16,TPR,25.0,817,1644.5,95.5
PRM-001415,SKU-0025,RET-001,2024-03-02,2024-03-08,Feature & Display,10.0,1951,5546.27,39.4
PRM-001416,SKU-0025,RET-007,2024-03-02,2024-03-08,Feature & Display,10.0,716,1905.14,40.5
PRM-001417,SKU-0025,RET-005,2024-03-02,2024-03-08,Feature & Display,10.0,367,1119.64,41.5
PRM-001418,SKU-0025,RET-008,2024-03-02,2024-03-08,Feature & Display,10.0,318,776.5,32.6
PRM-001419,SKU-0025,RET-002,2024-03-02,2024-03-08,Feature & Display,10.0,496,1320.29,30.8
PRM-001420,SKU-0025,RET-007,2024-04-27,2024-05-03,Display,30.0,1659,2616.04,95.9
PRM-001421,SKU-0025,RET-002,2024-04-27,2024-05-03,Display,30.0,2151,4500.05,120.9
PRM-001422,SKU-0025,RET-006,2024-07-20,2024-07-26,Feature,30.0,335,654.22,97.1
PRM-001423,SKU-0025,RET-009,2024-07-20,2024-07-26,Feature,30.0,4666,9739.53,120.4
PRM-001424,SKU-0025,RET-001,2024-12-14,2024-12-20,TPR,25.0,5046,11038.09,99.0
PRM-001425,SKU-0025,RET-007,2024-12-14,2024-12-20,TPR,25.0,1612,3209.68,95.6
PRM-001426,SKU-0025,RET-006,2024-12-14,2024-12-20,TPR,25.0,264,621.95,89.7
PRM-001427,SKU-0025,RET-005,2024-12-14,2024-12-20,TPR,25.0,822,1566.23,73.8
PRM-001428,SKU-0025,RET-009,2024-12-14,2024-12-20,TPR,25.0,3158,5478.56,66.6
PRM-001429,SKU-0025,RET-002,2024-12-14,2024-12-20,TPR,25.0,1502,3076.06,81.3
PRM-001430,SKU-0026,RET-005,2023-02-04,2023-02-10,TPR,20.0,1446,3635.22,78.6
PRM-001431,SKU-0026,RET-001,2023-02-04,2023-02-10,TPR,20.0,7424,17482.49,76.2
PRM-001432,SKU-0026,RET-005,2023-06-10,2023-06-16,Feature,10.0,681,2048.97,40.4
PRM-001433,SKU-0026,RET-001,2023-06-10,2023-06-16,Feature,10.0,4043,11247.32,37.8
PRM-001434,SKU-0026,RET-007,2023-06-10,2023-06-16,Feature,10.0,1009,2484.41,34.1
PRM-001435,SKU-0026,RET-002,2023-07-22,2023-07-28,Display,15.0,1134,2582.18,42.1
PRM-001436,SKU-0026,RET-001,2023-07-22,2023-07-28,Display,15.0,4105,9707.89,48.4
PRM-001437,SKU-0026,RET-007,2023-07-22,2023-07-28,Display,15.0,1386,3231.6,54.5
PRM-001438,SKU-0026,RET-002,2023-08-12,2023-08-18,Feature,30.0,3101,5623.28,97.8
PRM-001439,SKU-0026,RET-001,2023-08-12,2023-08-18,Feature,30.0,10779,21627.4,124.1
PRM-001440,SKU-0026,RET-007,2023-08-12,2023-08-18,Feature,30.0,2745,5048.84,121.7
PRM-001441,SKU-0026,RET-002,2023-09-09,2023-09-15,TPR,15.0,1294,2898.16,41.2
PRM-001442,SKU-0026,RET-010,2023-09-09,2023-09-15,TPR,15.0,799,1991.43,48.5
PRM-001443,SKU-0026,RET-002,2023-09-30,2023-10-06,Feature,10.0,1094,2754.59,28.3
PRM-001444,SKU-0026,RET-005,2023-09-30,2023-10-06,Feature,10.0,576,1700.62,38.6
PRM-001445,SKU-0026,RET-010,2023-09-30,2023-10-06,Feature,10.0,653,1785.46,32.6
PRM-001446,SKU-0026,RET-001,2023-09-30,2023-10-06,Feature,10.0,3195,8489.22,34.1
PRM-001447,SKU-0026,RET-005,2023-12-30,2024-01-05,Feature & Display,10.0,587,1739.15,38.8
PRM-001448,SKU-0026,RET-010,2023-12-30,2024-01-05,Feature & Display,10.0,503,1253.15,27.8
PRM-001449,SKU-0026,RET-001,2023-12-30,2024-01-05,Feature & Display,10.0,3189,8400.4,33.5
PRM-001450,SKU-0026,RET-007,2023-12-30,2024-01-05,Feature & Display,10.0,996,2362.71,31.7
PRM-001451,SKU-0026,RET-010,2024-05-25,2024-05-31,TPR,20.0,1285,2922.64,65.2
PRM-001452,SKU-0026,RET-001,2024-05-25,2024-05-31,TPR,20.0,5919,12860.17,65.8
PRM-001453,SKU-0026,RET-002,2024-06-08,2024-06-14,Feature,20.0,1994,3775.12,51.4
PRM-001454,SKU-0026,RET-001,2024-06-08,2024-06-14,Feature,20.0,7504,18261.66,81.9
PRM-001455,SKU-0026,RET-001,2024-08-17,2024-08-23,TPR,10.0,3260,8619.73,33.7
PRM-001456,SKU-0026,RET-007,2024-08-17,2024-08-23,TPR,10.0,1298,3411.87,39.7
PRM-001457,SKU-0026,RET-005,2024-12-07,2024-12-13,Feature & Display,20.0,1310,3335.82,80.8
PRM-001458,SKU-0026,RET-007,2024-12-07,2024-12-13,Feature & Display,20.0,2553,5754.92,81.8
PRM-001459,SKU-0027,RET-007,2023-01-14,2023-01-20,TPR,10.0,766,1926.89,34.1
PRM-001460,SKU-0027,RET-011,2023-01-14,2023-01-20,TPR,10.0,428,1296.46,39.0
PRM-001461,SKU-0027,RET-004,2023-01-14,2023-01-20,TPR,10.0,857,2514.6,36.1
PRM-001462,SKU-0027,RET-011,2023-01-21,2023-01-27,Display,10.0,457,1143.11,27.1
PRM-001463,SKU-0027,RET-005,2023-02-04,2023-02-10,TPR,25.0,1195,2726.5,94.2
PRM-001464,SKU-0027,RET-004,2023-02-04,2023-02-10,TPR,25.0,2282,5210.33,94.3
PRM-001465,SKU-0027,RET-007,2023-02-25,2023-03-03,Feature & Display,25.0,2160,4388.52,96.2
PRM-001466,SKU-0027,RET-004,2023-02-25,2023-03-03,Feature & Display,25.0,1547,2820.72,68.9
PRM-001467,SKU-0027,RET-007,2023-03-04,2023-03-10,Feature,20.0,1474,2831.77,59.4
PRM-001468,SKU-0027,RET-011,2023-03-04,2023-03-10,Feature,20.0,836,2047.39,71.4
PRM-001469,SKU-0027,RET-005,2023-07-01,2023-07-07,Feature & Display,10.0,426,1280.59,38.2
PRM-001470,SKU-0027,RET-003,2023-09-30,2023-10-06,Display,30.0,3941,8082.35,113.4
PRM-001471,SKU-0027,RET-002,2023-09-30,2023-10-06,Display,30.0,2990,6374.09,121.2
PRM-001472,SKU-0027,RET-003,2023-11-11,2023-11-17,TPR,25.0,2919,5068.83,65.6
PRM-001473,SKU-0027,RET-007,2023-11-11,2023-11-17,TPR,25.0,1983,2945.46,63.8
PRM-001474,SKU-0027,RET-011,2023-11-11,2023-11-17,TPR,25.0,1211,2907.59,104.1
PRM-001475,SKU-0027,RET-004,2023-11-11,2023-11-17,TPR,25.0,1849,3659.84,75.8
PRM-001476,SKU-0027,RET-003,2023-12-23,2023-12-29,Display,10.0,1770,5394.62,39.5
PRM-001477,SKU-0027,RET-007,2023-12-23,2023-12-29,Display,10.0,871,2251.36,36.2
PRM-001478,SKU-0027,RET-005,2024-01-13,2024-01-19,TPR,15.0,844,2309.26,55.8
PRM-001479,SKU-0027,RET-002,2024-01-13,2024-01-19,TPR,15.0,1464,3859.33,51.7
PRM-001480,SKU-0027,RET-005,2024-01-27,2024-02-02,TPR,20.0,807,1738.99,58.3
PRM-001481,SKU-0027,RET-007,2024-01-27,2024-02-02,TPR,20.0,1674,2987.59,54.2
PRM-001482,SKU-0027,RET-011,2024-01-27,2024-02-02,TPR,20.0,1062,2807.86,83.8
PRM-001483,SKU-0027,RET-004,2024-01-27,2024-02-02,TPR,20.0,1491,3260.49,59.6
PRM-001484,SKU-0027,RET-002,2024-01-27,2024-02-02,TPR,20.0,1823,4031.92,60.5
PRM-001485,SKU-0027,RET-011,2024-02-10,2024-02-16,Feature,20.0,778,1534.22,52.4
PRM-001486,SKU-0027,RET-007,2024-05-04,2024-05-10,Feature,25.0,2534,4823.55,86.0
PRM-001487,SKU-0027,RET-011,2024-05-04,2024-05-10,Feature,25.0,1198,2426.61,78.1
PRM-001488,SKU-0027,RET-004,2024-05-04,2024-05-10,Feature,25.0,2203,5130.83,97.8
PRM-001489,SKU-0027,RET-002,2024-05-04,2024-05-10,Feature,25.0,2126,4218.01,76.0
PRM-001490,SKU-0027,RET-005,2024-06-22,2024-06-28,TPR,10.0,509,1403.37,31.8
PRM-001491,SKU-0027,RET-011,2024-06-22,2024-06-28,TPR,10.0,495,1475.88,37.5
PRM-001492,SKU-0027,RET-002,2024-06-22,2024-06-28,TPR,10.0,1078,3144.3,35.6
PRM-001493,SKU-0027,RET-004,2024-07-06,2024-07-12,Display,25.0,2312,5165.26,90.7
PRM-001494,SKU-0027,RET-007,2024-07-13,2024-07-19,TPR,30.0,2758,4888.9,110.2
PRM-001495,SKU-0027,RET-011,2024-07-13,2024-07-19,TPR,30.0,1133,1729.3,79.8
PRM-001496,SKU-0027,RET-002,2024-07-13,2024-07-19,TPR,30.0,2736,5863.08,122.4
PRM-001497,SKU-0027,RET-011,2024-07-27,2024-08-02,Feature,15.0,675,1785.41,52.1
PRM-001498,SKU-0027,RET-004,2024-07-27,2024-08-02,Feature,15.0,1239,2971.9,44.0
PRM-001499,SKU-0027,RET-007,2024-08-31,2024-09-06,Feature & Display,25.0,2150,4523.14,103.1
PRM-001500,SKU-0027,RET-011,2024-08-31,2024-09-06,Feature & Display,25.0,899,1667.69,70.2
PRM-001501,SKU-0027,RET-004,2024-08-31,2024-09-06,Feature & Display,25.0,1891,4191.48,89.5
PRM-001502,SKU-0027,RET-002,2024-08-31,2024-09-06,Feature & Display,25.0,2400,5768.1,104.3
PRM-001503,SKU-0027,RET-007,2024-11-02,2024-11-08,Display,20.0,1629,3380.97,66.8
PRM-001504,SKU-0027,RET-002,2024-11-02,2024-11-08,Display,20.0,1519,3042.39,53.3
PRM-001505,SKU-0027,RET-005,2024-12-07,2024-12-13,Feature & Display,15.0,759,2041.61,53.8
PRM-001506,SKU-0027,RET-002,2024-12-07,2024-12-13,Feature & Display,15.0,1506,4217.55,58.7
PRM-001507,SKU-0028,RET-009,2023-01-28,2023-02-03,Display,15.0,3829,13130.76,60.1
PRM-001508,SKU-0028,RET-006,2023-01-28,2023-02-03,Display,15.0,257,888.99,51.9
PRM-001509,SKU-0028,RET-001,2023-01-28,2023-02-03,Display,15.0,3990,11149.26,44.8
PRM-001510,SKU-0028,RET-003,2023-01-28,2023-02-03,Display,15.0,2400,8005.77,56.5
PRM-001511,SKU-0028,RET-009,2023-03-18,2023-03-24,TPR,25.0,6440,18753.01,104.2
PRM-001512,SKU-0028,RET-008,2023-03-18,2023-03-24,TPR,25.0,1742,4337.96,96.2
PRM-001513,SKU-0028,RET-001,2023-03-18,2023-03-24,TPR,25.0,6193,11802.47,62.7
PRM-001514,SKU-0028,RET-007,2023-03-18,2023-03-24,TPR,25.0,2550,6119.27,91.8
PRM-001515,SKU-0028,RET-003,2023-03-25,2023-03-31,TPR,25.0,3187,8736.82,92.6
PRM-001516,SKU-0028,RET-007,2023-03-25,2023-03-31,TPR,25.0,1878,3926.53,74.9
PRM-001517,SKU-0028,RET-010,2023-04-01,2023-04-07,TPR,25.0,1598,4529.27,98.5
PRM-001518,SKU-0028,RET-007,2023-04-01,2023-04-07,TPR,25.0,2842,7057.58,97.7
PRM-001519,SKU-0028,RET-004,2023-04-01,2023-04-07,TPR,25.0,2414,7040.17,104.5
PRM-001520,SKU-0028,RET-010,2023-07-01,2023-07-07,Display,10.0,375,1093.64,25.7
PRM-001521,SKU-0028,RET-008,2023-07-01,2023-07-07,Display,10.0,539,1653.76,33.8
PRM-001522,SKU-0028,RET-006,2023-07-01,2023-07-07,Display,10.0,135,457.04,28.6
PRM-001523,SKU-0028,RET-001,2023-07-15,2023-07-21,Feature & Display,20.0,4472,11238.94,59.4
PRM-001524,SKU-0028,RET-003,2023-07-15,2023-07-21,Feature & Display,20.0,2467,7835.01,82.0
PRM-001525,SKU-0028,RET-007,2023-07-15,2023-07-21,Feature & Display,20.0,1222,2558.33,52.2
PRM-001526,SKU-0028,RET-002,2023-07-15,2023-07-21,Feature & Display,20.0,1560,4585.23,70.1
PRM-001527,SKU-0028,RET-004,2023-07-15,2023-07-21,Feature & Display,20.0,1154,2827.16,53.9
PRM-001528,SKU-0028,RET-008,2023-08-05,2023-08-11,TPR,15.0,909,2408.2,45.7
PRM-001529,SKU-0028,RET-003,2023-08-05,2023-08-11,TPR,15.0,2212,6654.74,46.4
PRM-001530,SKU-0028,RET-001,2023-11-25,2023-12-01,Feature,10.0,4035,14474.71,41.9
PRM-001531,SKU-0028,RET-009,2023-12-09,2023-12-15,Display,25.0,4902,13161.76,89.4
PRM-001532,SKU-0028,RET-006,2023-12-09,2023-12-15,Display,25.0,365,888.91,70.4
PRM-001533,SKU-0028,RET-001,2023-12-09,2023-12-15,Display,25.0,6834,17619.09,91.0
PRM-001534,SKU-0028,RET-002,2023-12-09,2023-12-15,Display,25.0,2649,7290.07,93.3
PRM-001535,SKU-0028,RET-006,2024-01-13,2024-01-19,TPR,25.0,433,1184.18,81.4
PRM-001536,SKU-0028,RET-002,2024-01-13,2024-01-19,TPR,25.0,2325,6104.96,86.1
PRM-001537,SKU-0028,RET-010,2024-01-20,2024-01-26,TPR,25.0,1375,3510.46,82.5
PRM-001538,SKU-0028,RET-006,2024-01-20,2024-01-26,TPR,25.0,547,1662.38,97.3
PRM-001539,SKU-0028,RET-007,2024-01-20,2024-01-26,TPR,25.0,2567,6051.02,89.0
PRM-001540,SKU-0028,RET-008,2024-02-24,2024-03-01,TPR,25.0,1692,4048.66,89.5
PRM-001541,SKU-0028,RET-006,2024-02-24,2024-03-01,TPR,25.0,528,1211.71,66.2
PRM-001542,SKU-0028,RET-003,2024-02-24,2024-03-01,TPR,25.0,4527,12701.81,96.7
PRM-001543,SKU-0028,RET-002,2024-02-24,2024-03-01,TPR,25.0,2686,6694.62,79.8
PRM-001544,SKU-0028,RET-001,2024-03-09,2024-03-15,TPR,10.0,2828,8510.49,29.0
PRM-001545,SKU-0028,RET-002,2024-03-09,2024-03-15,TPR,10.0,1439,5364.9,40.5
PRM-001546,SKU-0028,RET-004,2024-03-09,2024-03-15,TPR,10.0,862,2567.49,26.4
PRM-001547,SKU-0028,RET-009,2024-04-20,2024-04-26,Feature,25.0,4389,8877.06,63.2
PRM-001548,SKU-0028,RET-008,2024-04-20,2024-04-26,Feature,25.0,1364,3532.08,104.0
PRM-001549,SKU-0028,RET-001,2024-04-20,2024-04-26,Feature,25.0,5379,12392.96,76.9
PRM-001550,SKU-0028,RET-007,2024-04-20,2024-04-26,Feature,25.0,1776,4105.81,86.2
PRM-001551,SKU-0028,RET-001,2024-05-11,2024-05-17,TPR,30.0,11291,27257.2,117.7
PRM-001552,SKU-0028,RET-003,2024-05-11,2024-05-17,TPR,30.0,4194,9806.89,103.3
PRM-001553,SKU-0028,RET-007,2024-05-11,2024-05-17,TPR,30.0,2842,5758.26,101.1
PRM-001554,SKU-0028,RET-008,2024-06-08,2024-06-14,TPR,30.0,1927,4444.59,121.8
PRM-001555,SKU-0028,RET-007,2024-06-08,2024-06-14,TPR,30.0,2790,5152.43,90.2
PRM-001556,SKU-0028,RET-008,2024-06-15,2024-06-21,TPR,20.0,1344,3798.7,82.1
PRM-001557,SKU-0028,RET-001,2024-06-15,2024-06-21,TPR,20.0,6577,19923.6,82.8
PRM-001558,SKU-0028,RET-003,2024-06-15,2024-06-21,TPR,20.0,3375,10405.23,76.9
PRM-001559,SKU-0028,RET-007,2024-06-15,2024-06-21,TPR,20.0,2065,4729.92,58.1
PRM-001560,SKU-0028,RET-009,2024-10-05,2024-10-11,TPR,10.0,1560,4712.35,27.0
PRM-001561,SKU-0028,RET-010,2024-10-05,2024-10-11,TPR,10.0,387,1129.35,25.7
PRM-001562,SKU-0028,RET-006,2024-10-05,2024-10-11,TPR,10.0,162,589.68,32.4
PRM-001563,SKU-0028,RET-010,2024-11-02,2024-11-08,TPR,15.0,784,2199.17,41.8
PRM-001564,SKU-0028,RET-007,2024-11-02,2024-11-08,TPR,15.0,1108,2601.02,39.2
PRM-001565,SKU-0028,RET-002,2024-11-02,2024-11-08,TPR,15.0,1427,4215.64,45.1
PRM-001566,SKU-0028,RET-009,2024-11-16,2024-11-22,Feature & Display,10.0,2660,9492.51,36.4
PRM-001567,SKU-0028,RET-008,2024-11-16,2024-11-22,Feature & Display,10.0,443,1190.41,26.9
PRM-001568,SKU-0028,RET-006,2024-11-16,2024-11-22,Feature & Display,10.0,154,530.45,29.4
PRM-001569,SKU-0028,RET-007,2024-11-16,2024-11-22,Feature & Display,10.0,687,1747.16,25.4
PRM-001570,SKU-0028,RET-004,2024-11-16,2024-11-22,Feature & Display,10.0,806,2795.35,34.2
PRM-001571,SKU-0028,RET-009,2024-11-23,2024-11-29,Display,30.0,7597,17324.6,99.8
PRM-001572,SKU-0028,RET-010,2024-11-23,2024-11-29,Display,30.0,1652,3211.41,83.4
PRM-001573,SKU-0028,RET-001,2024-11-23,2024-11-29,Display,30.0,10688,26209.05,121.0
PRM-001574,SKU-0028,RET-003,2024-11-23,2024-11-29,Display,30.0,4689,10875.56,102.1
PRM-001575,SKU-0028,RET-007,2024-11-23,2024-11-29,Display,30.0,2932,6196.63,107.4
PRM-001576,SKU-0028,RET-002,2024-11-23,2024-11-29,Display,30.0,3979,10123.45,117.9
PRM-001577,SKU-0028,RET-006,2024-11-30,2024-12-06,TPR,15.0,275,905.39,47.5
PRM-001578,SKU-0028,RET-001,2024-11-30,2024-12-06,TPR,15.0,4871,14661.39,50.8
PRM-001579,SKU-0028,RET-002,2024-11-30,2024-12-06,TPR,15.0,1880,6329.87,57.6
PRM-001580,SKU-0028,RET-004,2024-11-30,2024-12-06,TPR,15.0,1088,2814.98,37.8
PRM-001581,SKU-0029,RET-001,2023-01-21,2023-01-27,Feature,10.0,6827,19625.9,30.2
PRM-001582,SKU-0029,RET-002,2023-01-21,2023-01-27,Feature,10.0,2004,6129.46,30.8
PRM-001583,SKU-0029,RET-002,2023-04-01,2023-04-07,TPR,10.0,2014,5366.26,25.1
PRM-001584,SKU-0029,RET-011,2023-04-01,2023-04-07,TPR,10.0,1141,3360.66,28.9
PRM-001585,SKU-0029,RET-010,2023-04-01,2023-04-07,TPR,10.0,1139,3193.07,26.8
PRM-001586,SKU-0029,RET-002,2023-04-15,2023-04-21,TPR,20.0,4710,12586.58,67.2
PRM-001587,SKU-0029,RET-005,2023-05-13,2023-05-19,TPR,15.0,1867,5996.05,60.9
PRM-001588,SKU-0029,RET-001,2023-05-13,2023-05-19,TPR,15.0,9823,26273.53,46.8
PRM-001589,SKU-0029,RET-001,2023-05-27,2023-06-02,TPR,10.0,4834,13969.9,30.5
PRM-001590,SKU-0029,RET-002,2023-05-27,2023-06-02,TPR,10.0,1643,5135.88,32.0
PRM-001591,SKU-0029,RET-005,2023-06-17,2023-06-23,Display,20.0,1971,5018.05,62.2
PRM-001592,SKU-0029,RET-005,2023-09-16,2023-09-22,Feature & Display,25.0,2826,5851.2,69.3
PRM-001593,SKU-0029,RET-001,2023-09-16,2023-09-22,Feature & Display,25.0,20595,48670.49,88.5
PRM-001594,SKU-0029,RET-002,2023-09-16,2023-09-22,Feature & Display,25.0,6418,16982.61,99.0
PRM-001595,SKU-0029,RET-005,2023-09-23,2023-09-29,Feature,20.0,2074,5999.49,78.1
PRM-001596,SKU-0029,RET-005,2023-10-07,2023-10-13,Feature & Display,20.0,2013,5626.42,72.8
PRM-001597,SKU-0029,RET-001,2023-10-07,2023-10-13,Feature & Display,20.0,12337,31285.33,67.1
PRM-001598,SKU-0029,RET-002,2023-10-07,2023-10-13,Feature & Display,20.0,4520,12997.96,77.1
PRM-001599,SKU-0029,RET-011,2023-10-07,2023-10-13,Feature & Display,20.0,1490,3435.0,54.5
PRM-001600,SKU-0029,RET-005,2023-12-09,2023-12-15,TPR,10.0,1103,3701.19,37.1
PRM-001601,SKU-0029,RET-001,2023-12-09,2023-12-15,TPR,10.0,4280,10980.22,25.5
PRM-001602,SKU-0029,RET-011,2023-12-09,2023-12-15,TPR,10.0,818,2398.34,28.7
PRM-001603,SKU-0029,RET-005,2023-12-16,2023-12-22,Feature & Display,25.0,3126,7508.03,83.7
PRM-001604,SKU-0029,RET-002,2023-12-16,2023-12-22,Feature & Display,25.0,5281,13708.43,95.4
PRM-001605,SKU-0029,RET-010,2023-12-16,2023-12-22,Feature & Display,25.0,2600,5654.47,73.3
PRM-001606,SKU-0029,RET-005,2023-12-30,2024-01-05,TPR,10.0,984,3340.06,38.2
PRM-001607,SKU-0029,RET-001,2023-12-30,2024-01-05,TPR,10.0,4311,11576.85,27.1
PRM-001608,SKU-0029,RET-001,2024-01-27,2024-02-02,Feature & Display,20.0,15612,40779.76,70.6
PRM-001609,SKU-0029,RET-002,2024-01-27,2024-02-02,Feature & Display,20.0,4792,11586.85,57.9
PRM-001610,SKU-0029,RET-005,2024-02-10,2024-02-16,Display,20.0,1954,4859.21,60.1
PRM-001611,SKU-0029,RET-001,2024-02-10,2024-02-16,Display,20.0,11188,26411.55,60.1
PRM-001612,SKU-0029,RET-005,2024-08-24,2024-08-30,TPR,20.0,2582,7255.84,73.6
PRM-001613,SKU-0029,RET-011,2024-08-24,2024-08-30,TPR,20.0,2272,5521.89,58.3
PRM-001614,SKU-0029,RET-001,2024-09-07,2024-09-13,TPR,15.0,12441,36717.13,56.4
PRM-001615,SKU-0029,RET-010,2024-09-07,2024-09-13,TPR,15.0,1827,5142.69,46.7
PRM-001616,SKU-0029,RET-005,2024-10-05,2024-10-11,TPR,20.0,1937,5358.38,71.5
PRM-001617,SKU-0029,RET-011,2024-10-05,2024-10-11,TPR,20.0,1662,3882.91,55.4
PRM-001618,SKU-0029,RET-010,2024-10-05,2024-10-11,TPR,20.0,1790,4531.55,61.7
PRM-001619,SKU-0029,RET-005,2024-11-02,2024-11-08,TPR,15.0,1639,4072.71,39.2
PRM-001620,SKU-0029,RET-001,2024-11-02,2024-11-08,TPR,15.0,11070,33882.67,61.4
PRM-001621,SKU-0029,RET-005,2024-11-16,2024-11-22,TPR,20.0,2218,6147.48,71.7
PRM-001622,SKU-0029,RET-001,2024-11-30,2024-12-06,Feature & Display,10.0,7062,23313.1,40.5
PRM-001623,SKU-0029,RET-002,2024-11-30,2024-12-06,Feature & Display,10.0,2117,6596.74,31.8
PRM-001624,SKU-0030,RET-002,2023-03-25,2023-03-31,TPR,20.0,2035,5460.52,62.8
PRM-001625,SKU-0030,RET-005,2023-03-25,2023-03-31,TPR,20.0,995,2934.46,73.9
PRM-001626,SKU-0030,RET-003,2023-03-25,2023-03-31,TPR,20.0,3309,9914.56,76.3
PRM-001627,SKU-0030,RET-002,2023-07-08,2023-07-14,TPR,25.0,1782,3700.51,66.3
PRM-001628,SKU-0030,RET-010,2023-07-08,2023-07-14,TPR,25.0,1374,3757.13,96.5
PRM-001629,SKU-0030,RET-002,2023-07-15,2023-07-21,Feature,20.0,2278,6066.25,62.1
PRM-001630,SKU-0030,RET-011,2023-07-15,2023-07-21,Feature,20.0,1112,3367.39,78.0
PRM-001631,SKU-0030,RET-004,2023-09-23,2023-09-29,Feature,20.0,1472,4199.13,69.5
PRM-001632,SKU-0030,RET-010,2023-09-23,2023-09-29,Feature,20.0,872,2005.11,51.7
PRM-001633,SKU-0030,RET-007,2023-09-23,2023-09-29,Feature,20.0,1572,3719.22,63.0
PRM-001634,SKU-0030,RET-002,2023-09-30,2023-10-06,Feature,20.0,1517,3980.2,60.8
PRM-001635,SKU-0030,RET-005,2023-09-30,2023-10-06,Feature,20.0,837,2511.13,76.4
PRM-001636,SKU-0030,RET-003,2023-09-30,2023-10-06,Feature,20.0,2377,5991.58,57.6
PRM-001637,SKU-0030,RET-004,2023-10-07,2023-10-13,TPR,25.0,1846,4407.03,77.8
