batch_id,product_id,batch_number,manufacturing_date,release_date,expiry_date,batch_size,batch_size_unit,site_id,manufacturing_line,batch_status,disposition_date
BATCH-00635,8,BN-08-221231-41,2022-12-31,2023-02-03,2025-02-02,33326.0,L,SITE-EU-01,Line-2,Released,2023-02-07
BATCH-00636,4,BN-04-230102-42,2023-01-02,2023-01-21,2025-01-20,40595.0,units,SITE-AP-01,Line-1,Released,2023-01-22
BATCH-00637,4,BN-04-230120-43,2023-01-20,2023-02-26,2025-02-25,25892.0,L,SITE-AP-01,Line-3,Released,2023-03-02
BATCH-00638,4,BN-04-230118-44,2023-01-18,2023-03-04,2025-03-03,31153.0,units,SITE-AP-01,Line-1,Released,2023-03-05
BATCH-00639,2,BN-02-230110-45,2023-01-10,2023-02-08,2025-02-07,18770.0,L,SITE-US-01,Line-2,Released,2023-02-10
BATCH-00640,6,BN-06-221229-46,2022-12-29,2023-01-20,2025-01-19,18277.0,units,SITE-EU-01,Line-3,Released,2023-01-21
BATCH-00641,1,BN-01-230110-47,2023-01-10,2023-02-14,2025-02-13,26040.0,L,SITE-AP-01,Line-3,Released,2023-02-17
BATCH-00642,3,BN-03-230108-48,2023-01-08,2023-01-23,2025-01-22,15521.0,units,SITE-EU-01,Line-1,Released,2023-01-25
BATCH-00643,3,BN-03-230122-49,2023-01-22,2023-02-10,2025-02-09,46697.0,kg,SITE-US-01,Line-1,Released,2023-02-10
BATCH-00644,1,BN-01-230113-50,2023-01-13,2023-02-08,2025-02-07,35380.0,L,SITE-EU-01,Line-3,Released,2023-02-13
BATCH-00645,8,BN-08-230104-51,2023-01-04,2023-01-30,2025-01-29,49910.0,units,SITE-AP-01,Line-3,Released,2023-01-30
BATCH-00646,3,BN-03-230122-52,2023-01-22,2023-02-27,2025-02-26,23172.0,L,SITE-EU-01,Line-1,Released,2023-03-02
BATCH-00647,6,BN-06-230120-53,2023-01-20,2023-02-12,2025-02-11,15241.0,units,SITE-AP-01,Line-2,Released,2023-02-15
BATCH-00648,6,BN-06-230114-54,2023-01-14,2023-02-26,2025-02-25,25763.0,kg,SITE-US-01,Line-3,Released,2023-02-27
BATCH-00649,8,BN-08-230118-55,2023-01-18,2023-02-27,2025-02-26,25249.0,units,SITE-EU-01,Line-1,Released,2023-03-01
BATCH-00650,6,BN-06-230123-56,2023-01-23,2023-02-14,2025-02-13,38201.0,L,SITE-US-01,Line-3,Released,2023-02-16
BATCH-00651,4,BN-04-230109-57,2023-01-09,2023-02-17,2025-02-16,36073.0,L,SITE-US-01,Line-3,Released,2023-02-21
BATCH-00652,6,BN-06-230121-58,2023-01-21,2023-02-06,2025-02-05,11916.0,L,SITE-US-01,Line-4,Released,2023-02-09
BATCH-00653,4,BN-04-221229-59,2022-12-29,2023-02-05,2025-02-04,9889.0,units,SITE-US-01,Line-4,Released,2023-02-10
BATCH-00654,1,BN-01-230101-60,2023-01-01,2023-01-21,2025-01-20,12994.0,units,SITE-EU-01,Line-4,Released,2023-01-21
BATCH-00655,2,BN-02-221229-61,2022-12-29,2023-02-05,2025-02-04,15487.0,units,SITE-US-01,Line-1,Released,2023-02-08
BATCH-00656,3,BN-03-230112-62,2023-01-12,2023-01-26,2025-01-25,43687.0,L,SITE-US-01,Line-4,Released,2023-01-27
BATCH-00657,2,BN-02-230113-63,2023-01-13,2023-02-22,2025-02-21,8094.0,kg,SITE-US-01,Line-2,Released,2023-02-23
BATCH-00658,4,BN-04-230122-64,2023-01-22,2023-03-07,2025-03-06,30879.0,L,SITE-EU-01,Line-2,Released,2023-03-11
BATCH-00659,7,BN-07-230110-65,2023-01-10,2023-02-10,2025-02-09,49599.0,L,SITE-AP-01,Line-1,Released,2023-02-13
BATCH-00660,8,BN-08-230103-66,2023-01-03,2023-02-07,2025-02-06,44566.0,L,SITE-AP-01,Line-4,Released,2023-02-11
BATCH-00661,7,BN-07-221229-67,2022-12-29,2023-01-30,2025-01-29,46350.0,L,SITE-US-01,Line-3,Released,2023-02-02
BATCH-00662,8,BN-08-230121-68,2023-01-21,2023-02-15,2025-02-14,13081.0,units,SITE-AP-01,Line-4,Released,2023-02-18
BATCH-00663,7,BN-07-230101-69,2023-01-01,2023-01-21,2025-01-20,47556.0,kg,SITE-EU-01,Line-2,Released,2023-01-23
BATCH-00664,6,BN-06-230105-70,2023-01-05,2023-01-23,2025-01-22,37508.0,kg,SITE-AP-01,Line-4,Released,2023-01-26
BATCH-00665,1,BN-01-230107-71,2023-01-07,2023-01-25,2025-01-24,27698.0,L,SITE-AP-01,Line-4,Released,2023-01-28
BATCH-00666,3,BN-03-230102-72,2023-01-02,2023-01-18,2025-01-17,8294.0,units,SITE-US-01,Line-4,Released,2023-01-21
BATCH-00667,7,BN-07-230108-73,2023-01-08,2023-02-03,2025-02-02,5483.0,kg,SITE-EU-01,Line-2,Released,2023-02-05
BATCH-00668,7,BN-07-230110-74,2023-01-10,2023-02-24,2025-02-23,8715.0,units,SITE-AP-01,Line-2,Released,2023-03-01
BATCH-00669,2,BN-02-230111-75,2023-01-11,2023-02-11,2025-02-10,12677.0,kg,SITE-EU-01,Line-1,Released,2023-02-12
BATCH-00670,1,BN-01-230113-76,2023-01-13,2023-02-21,2025-02-20,35213.0,kg,SITE-EU-01,Line-3,Released,2023-02-22
BATCH-00671,3,BN-03-230101-77,2023-01-01,2023-01-28,2025-01-27,45171.0,units,SITE-EU-01,Line-2,Released,2023-01-31
BATCH-00672,1,BN-01-230122-78,2023-01-22,2023-02-11,2025-02-10,18875.0,kg,SITE-AP-01,Line-1,Released,2023-02-11
BATCH-00673,8,BN-08-230102-79,2023-01-02,2023-01-31,2025-01-30,15734.0,kg,SITE-EU-01,Line-1,Released,2023-02-03
BATCH-00674,1,BN-01-230106-80,2023-01-06,2023-02-01,2025-01-31,7843.0,kg,SITE-US-01,Line-2,Released,2023-02-06
BATCH-00675,1,BN-01-230109-81,2023-01-09,2023-01-29,2025-01-28,19521.0,units,SITE-US-01,Line-2,Released,2023-02-02
BATCH-00676,6,BN-06-230108-82,2023-01-08,2023-02-18,2025-02-17,14620.0,L,SITE-US-01,Line-3,Released,2023-02-19
BATCH-00677,4,BN-04-230116-83,2023-01-16,2023-02-19,2025-02-18,14575.0,kg,SITE-US-01,Line-1,Released,2023-02-24
BATCH-00678,7,BN-07-230115-84,2023-01-15,2023-02-21,2025-02-20,44846.0,L,SITE-EU-01,Line-3,Released,2023-02-25
BATCH-00679,1,BN-01-230118-85,2023-01-18,2023-02-11,2025-02-10,9264.0,L,SITE-EU-01,Line-4,Released,2023-02-16
BATCH-00680,2,BN-02-230106-86,2023-01-06,2023-01-31,2025-01-30,44779.0,L,SITE-AP-01,Line-4,Released,2023-01-31
BATCH-00681,1,BN-01-230115-87,2023-01-15,2023-02-26,2025-02-25,33827.0,kg,SITE-EU-01,Line-1,Released,2023-02-27
BATCH-00682,6,BN-06-230120-88,2023-01-20,2023-02-10,2025-02-09,38206.0,kg,SITE-US-01,Line-1,Released,2023-02-10
BATCH-00683,3,BN-03-230111-89,2023-01-11,2023-02-12,2025-02-11,21909.0,units,SITE-US-01,Line-1,Released,2023-02-13
BATCH-00684,6,BN-06-230110-90,2023-01-10,2023-02-14,2025-02-13,19289.0,kg,SITE-AP-01,Line-4,Released,2023-02-19
BATCH-00685,8,BN-08-221227-91,2022-12-27,2023-01-24,2025-01-23,19907.0,kg,SITE-EU-01,Line-2,Released,2023-01-28
BATCH-00686,7,BN-07-230103-92,2023-01-03,2023-01-31,2025-01-30,22167.0,L,SITE-US-01,Line-2,Released,2023-02-03
BATCH-00687,1,BN-01-221229-93,2022-12-29,2023-02-12,2025-02-11,13661.0,units,SITE-AP-01,Line-2,Released,2023-02-13
BATCH-00688,1,BN-01-230101-94,2023-01-01,2023-01-28,2025-01-27,8517.0,units,SITE-US-01,Line-4,Released,2023-01-30
BATCH-00689,2,BN-02-230202-95,2023-02-02,2023-03-15,2025-03-14,16204.0,L,SITE-AP-01,Line-4,Released,2023-03-20
BATCH-00690,3,BN-03-230222-96,2023-02-22,2023-04-07,2025-04-06,48765.0,L,SITE-US-01,Line-4,Released,2023-04-08
BATCH-00691,4,BN-04-230208-97,2023-02-08,2023-03-21,2025-03-20,41882.0,L,SITE-EU-01,Line-1,Released,2023-03-24
BATCH-00692,8,BN-08-230128-98,2023-01-28,2023-03-02,2025-03-01,11876.0,units,SITE-EU-01,Line-2,Released,2023-03-04
BATCH-00693,4,BN-04-230204-00,2023-02-04,2023-03-19,2025-03-18,30296.0,L,SITE-EU-01,Line-1,Released,2023-03-21
BATCH-00694,7,BN-07-230210-01,2023-02-10,2023-03-08,2025-03-07,13533.0,kg,SITE-US-01,Line-3,Released,2023-03-11
BATCH-00695,4,BN-04-230207-02,2023-02-07,2023-03-16,2025-03-15,18851.0,units,SITE-EU-01,Line-1,Released,2023-03-19
BATCH-00696,1,BN-01-230207-03,2023-02-07,2023-03-03,2025-03-02,24633.0,L,SITE-US-01,Line-3,Released,2023-03-07
BATCH-00697,4,BN-04-230215-04,2023-02-15,2023-03-24,2025-03-23,34291.0,L,SITE-AP-01,Line-2,Released,2023-03-25
BATCH-00698,1,BN-01-230221-05,2023-02-21,2023-03-30,2025-03-29,35439.0,units,SITE-EU-01,Line-2,Released,2023-04-01
BATCH-00699,4,BN-04-230216-06,2023-02-16,2023-03-11,2025-03-10,32097.0,units,SITE-AP-01,Line-2,Released,2023-03-11
BATCH-00700,8,BN-08-230128-07,2023-01-28,2023-03-07,2025-03-06,31377.0,kg,SITE-US-01,Line-2,Released,2023-03-10
BATCH-00701,8,BN-08-230208-08,2023-02-08,2023-03-10,2025-03-09,27529.0,units,SITE-US-01,Line-4,Released,2023-03-14
BATCH-00702,7,BN-07-230208-09,2023-02-08,2023-02-27,2025-02-26,30768.0,L,SITE-EU-01,Line-2,Released,2023-03-01
BATCH-00703,2,BN-02-230218-10,2023-02-18,2023-03-29,2025-03-28,5289.0,kg,SITE-AP-01,Line-4,Released,2023-03-29
BATCH-00704,1,BN-01-230219-11,2023-02-19,2023-03-31,2025-03-30,34453.0,units,SITE-US-01,Line-4,Released,2023-04-01
BATCH-00705,3,BN-03-230131-12,2023-01-31,2023-02-22,2025-02-21,13189.0,kg,SITE-US-01,Line-4,Released,2023-02-26
BATCH-00706,2,BN-02-230201-13,2023-02-01,2023-02-18,2025-02-17,41413.0,kg,SITE-US-01,Line-3,Released,2023-02-21
BATCH-00707,7,BN-07-230214-14,2023-02-14,2023-03-06,2025-03-05,12476.0,L,SITE-EU-01,Line-1,Released,2023-03-09
BATCH-00708,3,BN-03-230128-15,2023-01-28,2023-03-04,2025-03-03,15565.0,L,SITE-US-01,Line-1,Released,2023-03-04
BATCH-00709,3,BN-03-230219-16,2023-02-19,2023-03-05,2025-03-04,40514.0,kg,SITE-US-01,Line-1,Released,2023-03-06
BATCH-00710,8,BN-08-230126-17,2023-01-26,2023-03-05,2025-03-04,49410.0,L,SITE-AP-01,Line-4,Released,2023-03-08
BATCH-00711,6,BN-06-230208-18,2023-02-08,2023-03-15,2025-03-14,45057.0,L,SITE-EU-01,Line-2,Released,2023-03-17
BATCH-00712,4,BN-04-230207-19,2023-02-07,2023-02-24,2025-02-23,44288.0,kg,SITE-AP-01,Line-1,Released,2023-02-27
BATCH-00713,4,BN-04-230218-20,2023-02-18,2023-03-12,2025-03-11,10530.0,units,SITE-AP-01,Line-3,Released,2023-03-17
BATCH-00714,3,BN-03-230209-21,2023-02-09,2023-03-25,2025-03-24,34710.0,kg,SITE-US-01,Line-3,Released,2023-03-25
BATCH-00715,3,BN-03-230222-22,2023-02-22,2023-03-10,2025-03-09,38112.0,units,SITE-AP-01,Line-4,Released,2023-03-11
BATCH-00716,4,BN-04-230207-23,2023-02-07,2023-02-26,2025-02-25,47259.0,L,SITE-AP-01,Line-1,Released,2023-03-03
BATCH-00717,3,BN-03-230214-24,2023-02-14,2023-03-12,2025-03-11,44144.0,units,SITE-EU-01,Line-1,Released,2023-03-13
BATCH-00718,8,BN-08-230128-25,2023-01-28,2023-03-02,2025-03-01,49834.0,L,SITE-EU-01,Line-2,Released,2023-03-05
BATCH-00719,4,BN-04-230216-26,2023-02-16,2023-03-17,2025-03-16,12669.0,units,SITE-US-01,Line-1,Released,2023-03-17
BATCH-00720,7,BN-07-230126-27,2023-01-26,2023-02-19,2025-02-18,19693.0,L,SITE-EU-01,Line-3,Released,2023-02-20
BATCH-00721,3,BN-03-230216-28,2023-02-16,2023-04-01,2025-03-31,35177.0,units,SITE-AP-01,Line-2,Released,2023-04-05
BATCH-00722,7,BN-07-230210-29,2023-02-10,2023-03-01,2025-02-28,19976.0,kg,SITE-AP-01,Line-1,Released,2023-03-06
BATCH-00723,4,BN-04-230217-30,2023-02-17,2023-03-27,2025-03-26,40329.0,L,SITE-EU-01,Line-2,Released,2023-03-28
BATCH-00724,1,BN-01-230204-31,2023-02-04,2023-02-23,2025-02-22,20311.0,units,SITE-EU-01,Line-2,Released,2023-02-28
BATCH-00725,6,BN-06-230206-32,2023-02-06,2023-02-28,2025-02-27,47933.0,units,SITE-US-01,Line-1,Released,2023-03-02
BATCH-00726,6,BN-06-230212-33,2023-02-12,2023-03-10,2025-03-09,49093.0,L,SITE-US-01,Line-3,Released,2023-03-15
BATCH-00727,6,BN-06-230216-34,2023-02-16,2023-03-16,2025-03-15,5413.0,L,SITE-US-01,Line-3,Released,2023-03-17
BATCH-00728,8,BN-08-230202-35,2023-02-02,2023-03-19,2025-03-18,11634.0,L,SITE-EU-01,Line-2,Released,2023-03-24
BATCH-00729,8,BN-08-230220-36,2023-02-20,2023-03-08,2025-03-07,18900.0,units,SITE-AP-01,Line-1,Released,2023-03-10
BATCH-00730,6,BN-06-230210-37,2023-02-10,2023-03-09,2025-03-08,36686.0,L,SITE-AP-01,Line-1,Released,2023-03-11
BATCH-00731,8,BN-08-230217-38,2023-02-17,2023-03-16,2025-03-15,47049.0,kg,SITE-US-01,Line-1,Released,2023-03-17
BATCH-00732,7,BN-07-230207-39,2023-02-07,,,34666.0,kg,SITE-EU-01,Line-1,Rejected,2023-03-16
BATCH-00733,3,BN-03-230208-40,2023-02-08,,,39097.0,L,SITE-EU-01,Line-1,On Hold,2023-03-28
BATCH-00734,7,BN-07-230303-41,2023-03-03,2023-04-11,2025-04-10,19554.0,units,SITE-EU-01,Line-1,Released,2023-04-16
BATCH-00735,4,BN-04-230317-42,2023-03-17,2023-04-10,2025-04-09,24885.0,L,SITE-EU-01,Line-3,Released,2023-04-11
BATCH-00736,2,BN-02-230322-43,2023-03-22,2023-04-17,2025-04-16,5411.0,units,SITE-US-01,Line-1,Released,2023-04-22
BATCH-00737,4,BN-04-230310-44,2023-03-10,2023-04-03,2025-04-02,9322.0,L,SITE-US-01,Line-2,Released,2023-04-03
BATCH-00738,6,BN-06-230317-45,2023-03-17,2023-04-21,2025-04-20,48638.0,units,SITE-US-01,Line-4,Released,2023-04-22
BATCH-00739,1,BN-01-230304-46,2023-03-04,2023-04-12,2025-04-11,35959.0,kg,SITE-US-01,Line-4,Released,2023-04-17
BATCH-00740,7,BN-07-230227-47,2023-02-27,2023-04-11,2025-04-10,34264.0,L,SITE-AP-01,Line-4,Released,2023-04-13
BATCH-00741,1,BN-01-230228-48,2023-02-28,2023-03-19,2025-03-18,33863.0,units,SITE-US-01,Line-2,Released,2023-03-19
BATCH-00742,6,BN-06-230315-49,2023-03-15,2023-04-28,2025-04-27,38541.0,units,SITE-AP-01,Line-2,Released,2023-05-01
BATCH-00743,7,BN-07-230319-50,2023-03-19,2023-04-29,2025-04-28,10636.0,L,SITE-EU-01,Line-1,Released,2023-05-04
BATCH-00744,2,BN-02-230309-51,2023-03-09,2023-03-24,2025-03-23,41786.0,units,SITE-AP-01,Line-4,Released,2023-03-24
BATCH-00745,8,BN-08-230315-52,2023-03-15,2023-04-05,2025-04-04,14336.0,units,SITE-AP-01,Line-1,Released,2023-04-06
BATCH-00746,7,BN-07-230302-53,2023-03-02,2023-03-16,2025-03-15,41023.0,kg,SITE-AP-01,Line-1,Released,2023-03-17
BATCH-00747,2,BN-02-230317-54,2023-03-17,2023-04-10,2025-04-09,16554.0,kg,SITE-AP-01,Line-1,Released,2023-04-10
BATCH-00748,3,BN-03-230308-55,2023-03-08,2023-04-01,2025-03-31,47535.0,kg,SITE-AP-01,Line-2,Released,2023-04-03
BATCH-00749,6,BN-06-230325-56,2023-03-25,2023-04-26,2025-04-25,25021.0,units,SITE-US-01,Line-4,Released,2023-05-01
BATCH-00750,6,BN-06-230308-57,2023-03-08,2023-04-04,2025-04-03,34818.0,kg,SITE-EU-01,Line-2,Released,2023-04-04
BATCH-00751,2,BN-02-230306-58,2023-03-06,2023-04-02,2025-04-01,32096.0,kg,SITE-US-01,Line-3,Released,2023-04-04
BATCH-00752,7,BN-07-230316-59,2023-03-16,2023-04-26,2025-04-25,16474.0,L,SITE-US-01,Line-2,Released,2023-04-29
BATCH-00753,1,BN-01-230305-60,2023-03-05,2023-04-15,2025-04-14,11446.0,kg,SITE-EU-01,Line-1,Released,2023-04-20
BATCH-00754,3,BN-03-230317-61,2023-03-17,2023-04-12,2025-04-11,30364.0,units,SITE-AP-01,Line-2,Released,2023-04-15
BATCH-00755,3,BN-03-230322-62,2023-03-22,2023-05-02,2025-05-01,48381.0,kg,SITE-US-01,Line-1,Released,2023-05-04
BATCH-00756,6,BN-06-230228-63,2023-02-28,2023-04-09,2025-04-08,33808.0,L,SITE-US-01,Line-3,Released,2023-04-11
BATCH-00757,8,BN-08-230322-64,2023-03-22,2023-04-19,2025-04-18,9408.0,kg,SITE-US-01,Line-4,Released,2023-04-19
BATCH-00758,2,BN-02-230313-65,2023-03-13,2023-04-15,2025-04-14,41306.0,kg,SITE-US-01,Line-3,Released,2023-04-20
BATCH-00759,8,BN-08-230306-66,2023-03-06,2023-04-06,2025-04-05,45346.0,kg,SITE-AP-01,Line-3,Released,2023-04-09
BATCH-00760,3,BN-03-230322-67,2023-03-22,2023-04-30,2025-04-29,10741.0,kg,SITE-US-01,Line-2,Released,2023-05-05
BATCH-00761,2,BN-02-230309-68,2023-03-09,2023-04-09,2025-04-08,37644.0,L,SITE-US-01,Line-2,Released,2023-04-14
BATCH-00762,4,BN-04-230319-69,2023-03-19,2023-05-01,2025-04-30,49381.0,L,SITE-AP-01,Line-3,Released,2023-05-03
BATCH-00763,6,BN-06-230319-70,2023-03-19,2023-04-16,2025-04-15,43606.0,L,SITE-EU-01,Line-4,Released,2023-04-18
BATCH-00764,7,BN-07-230227-71,2023-02-27,2023-03-17,2025-03-16,47519.0,kg,SITE-US-01,Line-1,Released,2023-03-17
BATCH-00765,3,BN-03-230314-72,2023-03-14,2023-04-28,2025-04-27,5481.0,L,SITE-AP-01,Line-2,Released,2023-05-01
BATCH-00766,6,BN-06-230318-73,2023-03-18,2023-04-08,2025-04-07,32733.0,units,SITE-EU-01,Line-1,Released,2023-04-13
BATCH-00767,7,BN-07-230314-74,2023-03-14,2023-04-19,2025-04-18,38254.0,units,SITE-EU-01,Line-1,Released,2023-04-23
BATCH-00768,2,BN-02-230318-75,2023-03-18,2023-04-15,2025-04-14,21517.0,kg,SITE-EU-01,Line-3,Released,2023-04-15
BATCH-00769,4,BN-04-230309-76,2023-03-09,2023-04-02,2025-04-01,10096.0,units,SITE-EU-01,Line-2,Released,2023-04-06
BATCH-00770,3,BN-03-230306-77,2023-03-06,2023-04-19,2025-04-18,14588.0,units,SITE-US-01,Line-4,Released,2023-04-20
BATCH-00771,7,BN-07-230313-78,2023-03-13,2023-03-29,2025-03-28,45162.0,L,SITE-EU-01,Line-1,Released,2023-03-31
BATCH-00772,6,BN-06-230311-79,2023-03-11,2023-04-15,2025-04-14,9822.0,L,SITE-US-01,Line-2,Released,2023-04-18
BATCH-00773,1,BN-01-230228-80,2023-02-28,2023-04-10,2025-04-09,8813.0,units,SITE-EU-01,Line-2,Released,2023-04-13
BATCH-00774,4,BN-04-230225-81,2023-02-25,2023-03-20,2025-03-19,16256.0,L,SITE-US-01,Line-4,Released,2023-03-22
BATCH-00775,3,BN-03-230310-82,2023-03-10,2023-04-04,2025-04-03,17127.0,L,SITE-EU-01,Line-4,Released,2023-04-05
BATCH-00776,3,BN-03-230320-83,2023-03-20,2023-04-30,2025-04-29,44761.0,units,SITE-US-01,Line-2,Released,2023-04-30
BATCH-00777,3,BN-03-230226-84,2023-02-26,2023-03-20,2025-03-19,38477.0,kg,SITE-US-01,Line-2,Released,2023-03-25
BATCH-00778,4,BN-04-230318-85,2023-03-18,2023-04-18,2025-04-17,27008.0,L,SITE-US-01,Line-2,Released,2023-04-20
BATCH-00779,6,BN-06-230320-86,2023-03-20,2023-04-27,2025-04-26,48096.0,kg,SITE-EU-01,Line-2,Released,2023-04-28
BATCH-00780,6,BN-06-230225-87,2023-02-25,2023-03-26,2025-03-25,42343.0,L,SITE-EU-01,Line-1,Released,2023-03-29
BATCH-00781,3,BN-03-230306-88,2023-03-06,2023-04-20,2025-04-19,24303.0,units,SITE-EU-01,Line-2,Released,2023-04-25
BATCH-00782,2,BN-02-230304-89,2023-03-04,2023-04-04,2025-04-03,43888.0,units,SITE-AP-01,Line-2,Released,2023-04-09
BATCH-00783,4,BN-04-230418-90,2023-04-18,2023-05-08,2025-05-07,27605.0,kg,SITE-US-01,Line-2,Released,2023-05-12
BATCH-00784,7,BN-07-230331-91,2023-03-31,2023-04-28,2025-04-27,23058.0,L,SITE-AP-01,Line-2,Released,2023-04-29
BATCH-00785,1,BN-01-230415-92,2023-04-15,2023-05-11,2025-05-10,7293.0,L,SITE-EU-01,Line-3,Released,2023-05-16
BATCH-00786,2,BN-02-230403-93,2023-04-03,2023-05-08,2025-05-07,7761.0,L,SITE-AP-01,Line-1,Released,2023-05-10
BATCH-00787,3,BN-03-230407-94,2023-04-07,2023-05-08,2025-05-07,37021.0,kg,SITE-US-01,Line-3,Released,2023-05-08
BATCH-00788,1,BN-01-230327-95,2023-03-27,2023-04-13,2025-04-12,19474.0,L,SITE-US-01,Line-4,Released,2023-04-15
BATCH-00789,1,BN-01-230409-96,2023-04-09,2023-05-04,2025-05-03,27108.0,L,SITE-AP-01,Line-3,Released,2023-05-04
BATCH-00790,7,BN-07-230327-97,2023-03-27,2023-04-18,2025-04-17,38358.0,L,SITE-US-01,Line-3,Released,2023-04-19
BATCH-00791,3,BN-03-230402-98,2023-04-02,2023-05-10,2025-05-09,9786.0,units,SITE-AP-01,Line-1,Released,2023-05-10
BATCH-00792,7,BN-07-230422-00,2023-04-22,2023-05-18,2025-05-17,25060.0,kg,SITE-AP-01,Line-1,Released,2023-05-22
BATCH-00793,3,BN-03-230405-01,2023-04-05,,,14090.0,units,SITE-AP-01,Line-2,Rejected,2023-05-19
BATCH-00794,2,BN-02-230409-02,2023-04-09,2023-05-09,2025-05-08,39171.0,units,SITE-US-01,Line-3,Released,2023-05-11
BATCH-00795,7,BN-07-230418-03,2023-04-18,2023-05-09,2025-05-08,8047.0,L,SITE-EU-01,Line-1,Released,2023-05-10
BATCH-00796,3,BN-03-230418-04,2023-04-18,2023-05-10,2025-05-09,48011.0,kg,SITE-AP-01,Line-2,Released,2023-05-15
BATCH-00797,4,BN-04-230417-05,2023-04-17,2023-05-05,2025-05-04,38783.0,L,SITE-EU-01,Line-4,Released,2023-05-08
BATCH-00798,3,BN-03-230402-06,2023-04-02,2023-04-27,2025-04-26,30735.0,units,SITE-AP-01,Line-1,Released,2023-05-01
BATCH-00799,6,BN-06-230418-07,2023-04-18,2023-05-18,2025-05-17,14915.0,units,SITE-EU-01,Line-3,Released,2023-05-22
BATCH-00800,2,BN-02-230403-08,2023-04-03,2023-04-19,2025-04-18,18133.0,units,SITE-US-01,Line-2,Released,2023-04-21
BATCH-00801,3,BN-03-230423-09,2023-04-23,2023-05-10,2025-05-09,16205.0,kg,SITE-US-01,Line-1,Released,2023-05-10
BATCH-00802,3,BN-03-230416-10,2023-04-16,2023-05-23,2025-05-22,47589.0,units,SITE-AP-01,Line-3,Released,2023-05-28
BATCH-00803,4,BN-04-230424-11,2023-04-24,2023-05-26,2025-05-25,7577.0,kg,SITE-US-01,Line-3,Released,2023-05-27
BATCH-00804,3,BN-03-230401-12,2023-04-01,2023-05-01,2025-04-30,29182.0,units,SITE-AP-01,Line-1,Released,2023-05-06
BATCH-00805,7,BN-07-230408-13,2023-04-08,2023-05-08,2025-05-07,33544.0,units,SITE-AP-01,Line-2,Released,2023-05-11
BATCH-00806,3,BN-03-230404-14,2023-04-04,2023-05-01,2025-04-30,41348.0,L,SITE-US-01,Line-2,Released,2023-05-04
BATCH-00807,7,BN-07-230419-15,2023-04-19,2023-05-30,2025-05-29,45598.0,kg,SITE-US-01,Line-4,Released,2023-05-31
BATCH-00808,2,BN-02-230422-16,2023-04-22,2023-05-17,2025-05-16,27073.0,units,SITE-EU-01,Line-2,Released,2023-05-22
BATCH-00809,1,BN-01-230405-17,2023-04-05,2023-04-29,2025-04-28,41787.0,units,SITE-EU-01,Line-2,Released,2023-04-29
BATCH-00810,1,BN-01-230409-18,2023-04-09,2023-05-08,2025-05-07,34030.0,L,SITE-US-01,Line-1,Released,2023-05-13
BATCH-00811,2,BN-02-230419-19,2023-04-19,2023-05-03,2025-05-02,22004.0,kg,SITE-AP-01,Line-1,Released,2023-05-03
BATCH-00812,1,BN-01-230331-20,2023-03-31,2023-04-29,2025-04-28,17045.0,units,SITE-AP-01,Line-1,Released,2023-04-29
BATCH-00813,6,BN-06-230419-21,2023-04-19,2023-05-24,2025-05-23,8823.0,kg,SITE-US-01,Line-4,Released,2023-05-28
BATCH-00814,8,BN-08-230401-22,2023-04-01,2023-05-04,2025-05-03,11953.0,kg,SITE-EU-01,Line-3,Released,2023-05-09
BATCH-00815,1,BN-01-230327-23,2023-03-27,2023-04-12,2025-04-11,18353.0,units,SITE-AP-01,Line-4,Released,2023-04-13
BATCH-00816,2,BN-02-230327-24,2023-03-27,2023-04-24,2025-04-23,11632.0,units,SITE-US-01,Line-3,Released,2023-04-25
BATCH-00817,4,BN-04-230417-25,2023-04-17,2023-05-08,2025-05-07,49585.0,kg,SITE-AP-01,Line-1,Released,2023-05-10
BATCH-00818,1,BN-01-230415-26,2023-04-15,2023-05-20,2025-05-19,46549.0,kg,SITE-EU-01,Line-1,Released,2023-05-24
BATCH-00819,2,BN-02-230409-27,2023-04-09,2023-05-14,2025-05-13,35574.0,kg,SITE-US-01,Line-3,Released,2023-05-18
BATCH-00820,3,BN-03-230424-28,2023-04-24,2023-05-14,2025-05-13,27466.0,L,SITE-EU-01,Line-3,Released,2023-05-19
BATCH-00821,8,BN-08-230327-29,2023-03-27,2023-04-19,2025-04-18,11597.0,kg,SITE-US-01,Line-4,Released,2023-04-22
BATCH-00822,8,BN-08-230421-30,2023-04-21,2023-06-04,2025-06-03,10092.0,L,SITE-AP-01,Line-3,Released,2023-06-05
BATCH-00823,3,BN-03-230331-31,2023-03-31,2023-04-25,2025-04-24,20867.0,L,SITE-US-01,Line-4,Released,2023-04-28
BATCH-00824,4,BN-04-230415-32,2023-04-15,2023-05-20,2025-05-19,47481.0,kg,SITE-AP-01,Line-4,Released,2023-05-23
BATCH-00825,4,BN-04-230413-33,2023-04-13,2023-05-28,2025-05-27,41963.0,L,SITE-AP-01,Line-1,Released,2023-06-01
BATCH-00826,4,BN-04-230412-34,2023-04-12,2023-05-10,2025-05-09,15584.0,kg,SITE-AP-01,Line-2,Released,2023-05-10
BATCH-00827,6,BN-06-230411-35,2023-04-11,2023-05-03,2025-05-02,7681.0,L,SITE-EU-01,Line-3,Released,2023-05-04
BATCH-00828,4,BN-04-230331-36,2023-03-31,2023-05-10,2025-05-09,42252.0,kg,SITE-EU-01,Line-2,Released,2023-05-10
